		84198900	1,060,998 	65,430 
		84199000	1,432,763 	80,867 
		84221100	10,175 	792 
		84231000	21,808 	1,105 
		84501100	9,170 	1,170 
		84501900	3,589 	219 
		84509000	293 	6 
		84512100	270 	124 
		84522900	428 	121 
		84523000	25,376 	291 
		84529090	2,787 	690 
		85081110	3,999 	559 
		85081910	4,407 	119 
		85087000	1,747 	65 
		85094000	1,276 	42 
		85098090	4,949 	103 
		85099000	13 	1 
		85101000	159 	14 
		85102000	1,715 	50 
		85109000	33 	46 
		85131000	9,973 	371 
		85139000	139 	2 
		85161000	16,598 	510 
		85162900	2,794 	45 
		85163100	212 	13 
		85163300	1,552 	49 
		85164000	168 	5 
		85166000	9,062 	1,025 
		85167100	379 	48 
		85167900	13,950 	1,625 
		85318010	3,834 	50 
		94051010	10,904 	103 
		94051090	41,259 	1,460 
		94052000	8,742 	1,164 
	APARATOS TRANSMISORES Y RECEPTORES	85171200	21,672 	7 
		85176129	3,292 	15 
		85176200	868,482 	1,882 
		85176990	4,590 	37 
		85181000	47,151 	939 
		85182100	17 	1 
		85182200	212,106 	2,372 
		85182900	3,220 	478 
		85183000	300 	3 
		85184000	101,834 	1,132 
		85185000	670 	110 
		85189000	13,655 	336 
		85255090	1,429 	12 
		85258010	100,967 	666 
		85261000	9,232 	2 
		85269100	15,662 	73 
		85269200	12,166 	337 
		85272190	5,113 	101 
		85272990	3,408 	98 
		85279190	1,472 	10 
		85284919	2,869 	3 
		85285919	1,481 	15 
		85291000	5,165 	97 
	ARMAS Y MUNICIONES	93020000	65,612 	230 
		93039000	86,847 	214 
		93051000	355 	2 
		93052090	1,163 	4 
		93062900	5,574 	356 
	ARTICULOS DE VESTUARIO	61013000	735 	18 
		61019090	116 	3 
		61022000	1,010 	7 
		61033200	731 	3 
		61033300	372 	4 
		61034200	597 	4 
		61045900	103 	1 
		61046300	2,288 	18 
		61051000	1,204 	77 
		61059000	120 	4 
		61072900	23 	1 
		61091000	538 	146 
		61099000	1,839 	69 
		61102000	448 	109 
		61103000	22 	1 
		61109000	567 	3 
		61121900	282 	3 
		61124100	119 	2 
		61142000	324 	65 
		61143000	433 	4 
		61151010	1,072 	36 
		61152100	134 	1 
		61153000	1,192 	12 
		61159400	31 	4 
		61159500	117 	24 
		61159600	1,457 	30 
		61159900	87 	2 
		61169200	36 	1 
		61171000	229 	6 
		61178020	5 	1 
		61178090	833 	15 
		62019200	375 	65 
		62019300	4,291 	327 
		62019900	1,656 	76 
		62021900	17 	1 
		62029300	3,638 	297 
		62032200	125 	1 
		62032300	50 	2 
		62033200	64 	2 
		62033900	6,020 	2,674 
		62034200	1,046 	31 
		62034300	3,466 	92 
		62034900	460 	136 
		62044900	1,795 	861 
		62046200	6,000 	143 
		62046900	93 	1 
		62052000	478 	10 
		62053000	817 	63 
		62059090	1,783 	77 
		62071900	19 	1 
		62079990	240 	91 
		62099090	15 	1 
		62104000	145 	15 
		62113200	225 	65 
		62113900	49 	1 
		62114200	340 	11 
		62114300	108 	1 
		62129000	37 	1 
		62141000	6 	2 
		62143000	25 	1 
		62149000	502 	16 
		62151000	5 	2 
		62160000	670 	34 
		62171000	8,683 	231 
		62179000	12,005 	1,805 
	AVES DE CORRAL VIVAS	01051100	301,610 	2,608 
	AZUCAR	17019900	806 	30 
	AZUCARES Y ARTICULOS DE CONFITERIA	17021100	2,432 	160 
		17021900	35,313 	8,396 
		17023011	13,260 	19,686 
		17029010	382 	111 
		17049000	90,149 	21,947 
		18062090	64,174 	22,419 
		18063100	377,924 	82,501 
		18063200	2,037 	321 
		18069000	202,530 	63,706 
	BATERIAS ELECTRICAS	85061010	1,502 	3 
		85061020	1,045 	47 
		85061090	536 	32 
		85065000	1,446 	10 
		85066000	25,451 	94 
		85068000	570 	27 
		85069000	326 	1 
		85071000	59,663 	2,975 
		85072000	11,462 	829 
		85073000	309 	2 
		85075000	3,163 	85 
		85076000	777 	74 
		85078000	9,663 	182 
		85079090	810 	31 
		85423280	382 	1 
	BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	21012000	3,364 	150 
		21069030	2,337 	310 
		22029090	13,549 	22,301 
		22030000	120,871 	134,531 
		22041000	40,334 	17,440 
		22042100	189,383 	112,651 
		22071010	49,089 	12,795 
		22083090	939 	2 
		22087000	178,111 	48,277 
	BULBOS, RAICES Y PLANTAS ORNAMENTALES	06021000	2,622 	29 
		12093010	40 	2 
		12093090	1,841 	17 
		12099100	53 	2 
		12099900	67,222 	202 
		12102000	16,353 	1,722 
	CAFE	09011130	49 	1 
	CALZADO	63090010	195 	128 
		64021900	60 	1 
		64029910	29 	7 
		64031900	1,662 	49 
		64034000	27 	8 
		64039190	6,082 	630 
		64039990	21,331 	366 
		64041100	3,707 	67 
		64051000	125 	2 
		64059000	7,569 	205 
	CAUCHO NATURAL (HULE)	40024900	268,429 	77,629 
		40027000	2 	1 
		40051000	2 	1 
		40052000	1,862 	47 
	CERAS	15211000	1,074 	160 
		15219000	63,208 	8,638 
		34042000	5,985 	352 
		34049010	81 	3 
		34049090	1,033,938 	184,088 
		34051000	12,280 	2,032 
		34052000	712 	66 
		34053000	20,906 	3,285 
		34054000	1,801 	530 
		34059010	167 	4 
		34059090	7,786 	1,425 
		34060000	463 	69 
		34070000	93,170 	42,567 
	CLAVOS Y TORNILLOS	73170000	8,051 	1,016 
		73181100	33 	1 
		73181200	2 	2 
		73181300	2,978 	211 
		73181400	3,933 	260 
		73181500	406,824 	40,059 
		73181600	72,079 	2,055 
		73181900	58,935 	2,045 
		73182100	8,597 	363 
		73182200	34,723 	1,451 
		73182300	1,707 	90 
		73182400	13,042 	850 
		73182900	35,642 	1,783 
		74151000	1,339 	14 
		74152100	1,631 	47 
		74152900	2,031 	32 
		74153300	781 	40 
		74153900	50 	3 
	COBRE Y SUS MANUFACTURAS	74032100	183 	1 
		74032990	61 	1 
		74061000	920 	32 
		74062000	10,089 	840 
		74071000	4,880 	363 
		74072100	2,105 	68 
		74072990	519 	25 
		74081990	47,361 	60,943 
		74093900	21,045 	1,614 
		74101200	38 	7 
		74181010	173 	47 
		74182000	12,212 	499 
		74199100	681 	4 
		74199910	17 	3 
		74199920	58 	1 
		74199990	8,131 	357 
		85367029	20,497 	917 
	DETERGENTES Y JABONES	34011119	21,824 	1,071 
		34011900	1,036 	92 
		34013000	57,136 	2,630 
		34021190	513,144 	349,130 
		34021300	1,138,778 	423,238 
		34021900	39,045 	19,646 
		34022000	85,829 	14,405 
		34029011	226 	4 
		34029019	367,487 	121,323 
		34029020	129,277 	62,127 
	DISCOS, MATRICES Y CINTAS (DE GRABACION)	96121090	18 	1 
		96122000	281 	4 
	ESPECIAS	09101290	71 	6 
		09109990	2,676 	512 
	ESTA&O	80011000	6 	1 
		80030000	86,238 	5,202 
	FRUTAS FRESCAS, SECAS O CONGELADAS	08013200	90 	2 
	GASES INDUSTRIALES	29011000	64,874 	16,630 
		29021100	3,081 	149 
		29022000	2,112 	321 
		29023000	1,831 	344 
		29024400	23 	1 
		29027000	52 	1 
		29029000	41 	2 
		29031200	56,087 	55,021 
		29031300	3,290 	694 
		29031990	734 	26 
		29032300	247 	10 
		29039100	3,323 	364 
		29039990	21 	1 
		29041000	179 	2 
	GASOLINA	27101220	9,863 	2,025 
		27101230	17,261 	3,638 
		27101290	6,423 	1,668 
	GRASAS Y ACEITES COMESTIBLES	15159090	5,005 	8 
		15162090	15,446 	3,795 
		15179020	22,893 	8,875 
		15180090	24,813 	3,326 
	HARINAS DE CEREALES	11071000	2,829,166 	6,051,427 
		11072000	54 	32 
		19012000	1,804 	938 
		19019010	1,665 	536 
		21069040	98,528 	29,555 
		21069050	104 	2 
	HERRAMIENTAS ARTICULOS DE CUCHILLERIA	82015000	1,441 	118 
		82019090	7 	1 
		82021000	3,622 	386 
		82022010	115 	9 
		82022090	80 	2 
		82023110	23,497 	1,462 
		82023190	10,518 	321 
		82023990	7,208 	213 
		82024000	328 	13 
		82029110	3,023 	90 
		82029190	773 	13 
		82029900	4,723 	330 
		82031010	251 	36 
		82031090	172,943 	8,234 
		82032000	42,154 	1,762 
		82033000	17,077 	1,703 
		82034000	32,227 	2,472 
		82041100	58,485 	4,228 
		82041200	8,120 	670 
		82042000	8,763 	318 
		82051000	306 	52 
		82052000	13,509 	1,419 
		82054000	6,419 	250 
		82055110	590 	28 
		82055190	34,249 	596 
		82055910	292 	4 
		82055990	105,012 	7,099 
		82056000	6 	1 
		82057000	5,367 	431 
		82059010	3,316 	70 
		82059090	2,601 	193 
		82060000	13,041 	662 
		82071300	193 	3 
		82071910	155,193 	10,501 
		82071990	495 	69 
		82073010	11,926 	1,258 
		82073090	54,052 	491 
		82074000	42,538 	3,128 
		82075000	120,045 	8,891 
		82076000	74 	1 
		82077000	26,529 	1,009 
		82078000	3,266 	18 
		82079000	102,732 	755 
		82081000	24,693 	977 
		82082000	8,961 	506 
		82083000	75,788 	293 
		82084000	187 	12 
		82089000	142,092 	2,407 
		82090000	9,890 	63 
		82111000	23 	1 
		82119100	19,109 	554 
		82119200	28,798 	984 
		82119300	19,598 	1,471 
		82119400	15,591 	921 
		82121010	851 	103 
		82122000	307 	28 
		82130000	4,119 	126 
		82141000	14,714 	1,085 
		82142000	7,491 	207 
		82149000	3,409 	383 
		82151000	751 	5 
		82152000	50,131 	3,217 
		82159100	1,717 	82 
		82159900	8,314 	505 
	HIERRO Y ACERO	72052900	43 	1 
		72069000	59 	1 
		72092800	483,609 	452,740 
		72122000	162,344 	104,006 
		72149190	2,054 	12 
		72166100	2,927 	425 
		72171010	1,553 	10 
		72171039	551 	43 
		72221900	153 	3 
		72222000	2,446 	56 
		72223000	2,952 	646 
		72224000	3,226 	639 
		72249000	2,620 	578 
		72283000	4,209 	74 
		72284000	8,880 	2,494 
		72286000	3,965 	851 
		72287000	20,519 	2,943 
		73024000	89 	16 
		73029000	1,986 	4 
	HILOS E HILAZAS	50060000	102 	15 
		54024500	1 	1 
		54041100	1,520 	20 
		54041990	1,040 	91 
		54050000	318 	2 
		56074100	1,097 	3 
		56075000	4,072 	109 
		56079090	66 	8 
		56090000	6,334 	1,336 
	HUEVOS DE AVES	04089900	313,664 	46,322 
	INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES	38085019	69,823 	5,472 
		38085029	160,363 	7,846 
		38085040	10,316 	11,372 
		38089190	5,597,004 	184,317 
		38089290	4,380,352 	464,055 
		38089300	1,670,600 	52,240 
		38089410	2,253 	274 
		38089490	64,253 	23,668 
		38089910	11,220 	816 
		38089990	11,921 	1,091 
	INSTRUMENTAL MEDICO Y OTROS	84192000	643 	338 
		84433200	39,270 	800 
		84433900	72,236 	4,459 
		84439900	3,355,432 	120,054 
		84869000	210 	2 
		90011000	731 	28 
		90015000	5,406 	6 
		90019000	155 	3 
		90021100	3,842 	3 
		90021900	2,999 	6 
		90029000	303 	10 
		90041000	3,200 	75 
		90049010	6,451 	250 
		90049090	109 	2 
		90051000	1,600 	40 
		90065100	217 	86 
		90065290	13 	1 
		90065990	197 	119 
		90069900	3,488 	56 
		90101000	5,838 	72 
		90106000	3,378 	36 
		90109000	33 	3 
		90118000	297,440 	2,785 
		90119000	29,633 	592 
		90121000	52,961 	169 
		90132000	497 	6 
		90138000	33,370 	508 
		90141000	613 	122 
		90148000	1,235 	3 
		90151000	4,311 	202 
		90152000	5,354 	469 
		90153000	13,258 	761 
		90158000	38,044 	132 
		90159000	51,043 	976 
		90160000	92,023 	1,133 
		90172000	51,220 	1,694 
		90173000	27,582 	673 
		90178000	20,912 	1,175 
		90181100	2,363 	23 
		90181200	6 	8 
		90181300	27,660 	359 
		90181900	331,760 	5,951 
		90182000	1,538 	4 
		90183110	465,321 	8,032 
		90183190	380,408 	63,518 
		90183200	6,387 	134 
		90183910	507 	12 
		90183990	289,869 	40,359 
		90184100	5,738 	1 
		90184900	407,606 	4,988 
		90185000	1,135,278 	4,824 
		90189000	1,649,939 	21,898 
		90191000	881 	35 
		90192000	24,111 	304 
		90200000	42,802 	1,650 
		90211000	108,621 	782 
		90212100	18,965 	51 
		90212900	6,052 	175 
		90213900	91,906 	927 
		90214000	1,168 	5 
		90219000	6,278 	14 
		90221300	84,495 	722 
		90221400	67,367 	2,253 
		90221900	423,549 	4,969 
		90229000	184,830 	1,165 
		90230000	122,929 	2,422 
		90241000	21,774 	269 
		90248000	119,445 	3,595 
		90249000	12,667 	54 
		90251100	921 	66 
		90251900	85,025 	1,082 
		90258000	49,968 	1,174 
		90259000	2,847 	29 
		90261000	387,407 	2,708 
		90262000	355,756 	3,977 
		90268000	172,009 	2,366 
		90269000	18,950 	199 
		90271000	89,130 	650 
		90272000	15,710 	95 
		90273000	247,424 	1,081 
		90275000	169,413 	944 
		90278010	25,816 	67 
		90278090	738,397 	5,190 
		90279010	9,584 	42 
		90279090	239,305 	4,459 
		90292000	16,886 	274 
		90299000	2,866 	83 
		90301000	9,124 	67 
		90302000	386 	2 
		90303100	4,493 	105 
		90303300	9,932 	114 
		90303900	21,242 	233 
		90304000	2,186 	17 
		90308900	4,475 	85 
		90309000	224,232 	17,103 
		90311000	16,177 	1,060 
		90314990	26,555 	113 
		90318000	355,400 	4,651 
		90319000	66,256 	545 
		90321000	60,642 	2,129 
		90322000	5,304 	52 
		90328100	20,002 	331 
		90328900	189,990 	3,802 
		90329000	34,441 	259 
		90330000	154,888 	8,900 
		91012100	991 	1 
		91019100	1 	1 
		91019900	150 	1 
		91021100	404 	1 
		91021900	2,073 	13 
		91022900	4,662 	35 
		91029100	3,356 	25 
		91029900	6,282 	41 
		91039000	628 	62 
		91040000	2,803 	5 
		91051100	354 	35 
		91052100	719 	245 
		91052900	3,829 	32 
		91059900	949 	112 
		91069090	13,483 	104 
		91070000	4,559 	123 
		91149000	482 	2 
		92019000	489 	65 
		92029010	39 	15 
		92029090	232 	1 
		92051000	157 	1 
		92059020	1 	1 
		92059090	1,089 	68 
		92060000	61,519 	3,554 
		92071000	14 	13 
		92089000	90 	7 
		92099100	379 	196 
		92099910	111 	104 
		92099990	284 	1 
	JOYERIA DE FANTASIA	91139000	90 	3 
	JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES	95030010	8,999 	886 
		95030021	173 	12 
		95030032	1,454 	88 
		95030033	493 	78 
		95030034	209 	3 
		95030039	7,541 	764 
		95030041	41 	23 
		95030049	2,599 	217 
		95030050	1,302 	59 
		95030060	14,565 	1,311 
		95030070	11,399 	524 
		95030080	2,270 	210 
		95030090	12,383 	1,039 
		95042090	317 	26 
		95044000	6 	1 
		95045000	855 	102 
		95049000	4,568 	333 
		95051000	7,346 	375 
		95059000	615 	31 
		95061100	1,014 	2 
		95061900	7,081 	288 
		95062900	3,766 	405 
		95063100	6 	1 
		95063200	585 	42 
		95064010	2,428 	570 
		95064090	2,804 	42 
		95065100	165 	2 
		95065900	775 	18 
		95066200	232 	20 
		95066900	1,315 	53 
		95069100	33,984 	1,738 
		95069900	13,848 	994 
		95081000	19 	18 
		95089000	75,735 	171 
	KEROSENE	27101911	84 	4 
	LAMINA Y ALAMBRE	72099000	18 	1 
		72131000	534 	14 
		72193300	99 	26 
		72202000	118 	3 
		72209000	97 	26 
		72230000	1,031 	14 
		72299090	11,052 	1,961 
		85441100	9 	1 
		85441900	131 	1 
		85442000	33,917 	923 
		85443000	13,264 	385 
		85444210	25,066 	765 
		85444221	266,425 	1,858 
		85444229	47,629 	4,153 
		85444910	1,771 	24 
		85444921	525,930 	63,053 
		85444929	35,400 	1,276 
		85446000	90,084 	2,273 
	LECHE Y OTROS PRODUCTOS LACTEOS	04015000	54,054 	25,251 
		04021000	120 	4 
		04029110	175,365 	123,999 
		04029190	127 	5 
		04041000	59,361 	18,976 
		04061000	798 	62 
		04062090	15,977 	2,089 
		04069020	305,899 	86,367 
		04069090	91,244 	23,549 
		19011011	109,863 	17,751 
		21069020	2,105 	192 
		21069071	87,668 	14,772 
		21069079	63,030 	1,518 
	MAGNESIO	25199000	4,200 	2,024 
	MANUFACTURAS DE CAUCHO	40059190	15 	2 
		40069000	14,997 	719 
		40070010	144 	6 
		40081100	972 	9 
		40081910	1,209 	4 
		40081990	886 	72 
		40082110	12,128 	4,093 
		40082190	253,331 	50,954 
		40082990	1,852 	127 
		40091110	886 	31 
		40091190	21,154 	260 
		40091200	98 	3 
		40092100	11 	1 
		40092200	20,452 	363 
		40093100	6,867 	317 
		40093200	29,285 	835 
		40094100	2,590 	98 
		40094200	91,192 	3,869 
		40101100	4,547 	247 
		40101200	1,707 	29 
		40101910	437 	11 
		40101990	24,909 	211 
		40103100	31,515 	844 
		40103200	9,859 	360 
		40103300	10,287 	105 
		40103400	7,238 	269 
		40103500	22,685 	900 
		40103600	7,225 	172 
		40103900	354,995 	13,798 
		40141000	250,034 	2,207 
		40149000	85,474 	5,020 
		40151100	2,163 	503 
		40151900	25 	1 
		40159000	907 	22 
		40161000	1,931 	26 
		40169100	66,654 	2,464 
		40169290	4,556 	622 
		40169300	522,618 	10,729 
		40169500	6,174 	152 
		40169910	471 	33 
		40169939	2,080 	8 
		40169990	395,611 	13,246 
		40170010	27 	6 
		40170090	609 	61 
	MANUFACTURAS DE CERAMICA	69032000	16,320 	709 
		69039000	72,243 	4,995 
		69049000	7,220 	684 
		69060000	1,827 	75 
		69079000	450 	183 
		69091100	1,474 	50 
		69091200	3,012 	13 
		69091900	5,581 	63 
		69099000	270 	2 
		69101000	26,044 	5,063 
		69109000	38,962 	6,526 
		69111000	390,023 	18,205 
		69119000	4,510 	324 
		69120010	1,920 	983 
		69120090	2,154 	126 
		69131000	8,618 	400 
		69139000	16,929 	4,189 
		69141000	39 	2 
		69149000	219 	1 
		85367090	4,132 	81 
	MANUFACTURAS DE CUERO	42010000	11,964 	463 
		42021100	3,560 	44 
		42022100	792 	43 
		42023100	35,868 	264 
		42029100	2,106 	22 
		42032910	670 	163 
		42033000	11,646 	62 
		42034000	1,284 	13 
		42050090	55 	2 
		43039000	2,509 	229 
	MANUFACTURAS DE MADERA	44071000	26,589 	23,687 
		44101190	3,082 	1,436 
		44111219	924 	352 
		44119499	3,443 	937 
		44151010	533 	11 
		44151090	29 	28 
		44152000	54 	2 
		44170000	808 	58 
		44184000	44,297 	42,187 
		44187900	145,219 	150,620 
		44189090	16,415 	2,396 
		44190000	1,211 	117 
		44201000	22,134 	1,036 
		44209090	6 	1 
		44219090	1,338 	288 
		45039000	39 	1 
		45049000	138 	152 
		94039010	40,399 	2,437 
	MANUFACTURAS DE PAPEL Y CARTON	47062000	1,081,447 	1,933,820 
		48101311	1,092 	95 
		48101321	926 	78 
		48101391	48,284 	62,332 
		48101392	194 	19 
		48101419	71 	6 
		48101499	230 	24 
		48101929	35,586 	43,933 
		48102212	133,798 	91,878 
		48102290	25 	1 
		48102919	25,999 	20,623 
		48103210	12,122 	11,998 
		48109210	14,158 	20,733 
		48109221	208 	2 
		48109980	269 	251 
		48111090	120 	2 
		48114112	3,717 	445 
		48114119	31 	14 
		48115111	2,407 	176 
		48115191	29,763 	3,063 
		48115199	480 	17 
		48115911	51,337 	39,160 
		48115991	2,525 	721 
		48116000	147 	1 
		48119091	17,112 	9,834 
		48119099	435 	6 
		48120000	93,531 	8,517 
		48142000	27,183 	1,112 
		48149090	2,454 	365 
		48169010	585 	47 
		48169021	348 	2 
		48172000	11 	2 
		48173000	18 	1 
		48181000	3 	1 
		48182000	72,661 	26,957 
		48183000	21,574 	1,737 
		48185000	193 	3 
		48189090	733 	388 
		48191000	3,055 	2,037 
		48192010	238 	66 
		48192090	3,846 	1,481 
		48193090	2,113 	180 
		48194000	239,277 	58,131 
		48195000	638 	41 
		48196000	1,729 	122 
		48201000	3,538 	223 
		48202000	11,393 	608 
		48203000	951 	95 
		48204000	678 	28 
		48205000	389 	25 
		48209000	10,438 	1,032 
		48211000	1,800 	254 
		48219000	3,120 	380 
		48232000	66,946 	6,285 
		48234000	3,537 	41 
		48236900	50 	1 
		48237090	547 	44 
		48239099	110,165 	37,431 
		49011000	19,645 	285 
		49019100	910 	79 
		49019900	201,819 	16,673 
		49029000	9,877 	949 
		49030000	177 	211 
		49040000	2 	2 
		49059900	412 	10 
		49060000	10,805 	1,147 
		49070010	82 	2 
		49070020	3,321,176 	75,212 
		49070090	81,743 	57 
		49089000	1,268 	89 
		49090000	174 	61 
		49100000	19,330 	2,094 
		49111010	14,777 	1,962 
		49111090	69,094 	5,725 
		49119100	390 	235 
		49119990	12,539 	6,434 
	MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC	68022990	5,343 	227 
		68029900	750 	68 
		68041000	1,874 	45 
		68042100	28,841 	1,885 
		68042200	509,803 	50,741 
		68042300	2,686 	83 
		68043000	16,324 	704 
		68071000	2 	1 
		68109900	886 	86 
		68151000	12,421 	90 
		68159900	1,836 	38 
	MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	71131900	54,260 	10 
		71132000	390 	2 
		71142000	112 	1 
		71171100	5,084 	29 
		71171900	45,597 	583 
		71179000	438 	3 
	MANUFACTURAS DIVERSAS	42021900	23,568 	840 
		42022900	830 	36 
		42023900	204 	14 
		42029900	3,137 	425 
		46021900	1,010 	13 
		47010000	47,749 	29,617 
		56012129	4,557 	27 
		56012920	366 	9 
		59080000	77 	7 
		59090000	474 	2 
		59100000	48,558 	1,099 
		63053900	11,104 	1,300 
		63061200	29,359 	2,187 
		63061990	113 	105 
		63062200	226,041 	17,034 
		63062990	67 	27 
		63071000	31,676 	330 
		63072000	54 	3 
		63079010	241 	31 
		63079020	1,704 	179 
		63079090	14,979 	552 
		64061010	39 	1 
		64069092	19,908 	1,364 
		64069099	2,487 	88 
		68051000	10,658 	821 
		68052010	30,760 	9,192 
		68052090	57,570 	5,584 
		68053000	46,661 	3,075 
		68061000	3,799 	8 
		68129300	3,217 	120 
		68132010	78 	1 
		68138900	181 	2 
		68141000	1,767 	36 
		84841000	184,838 	5,013 
		84849000	708,964 	14,476 
		85051100	4,818 	117,022 
		85051900	10,701 	342 
		85052000	232,065 	5,182 
		85059010	24,520 	124 
		85059090	54,540 	270 
		85177000	244,273 	503 
		85229090	476 	4 
		85256000	20,735 	666 
		85299090	13,378 	75 
		85312000	6,373 	799 
		85318090	9,449 	133 
		85319000	105,955 	686 
		85321000	19,260 	1,180 
		85322200	6,644 	70 
		85322300	9 	1 
		85322500	191 	6 
		85322900	175 	7 
		85323000	119 	11 
		85329000	472 	18 
		85332100	1,694 	38 
		85332900	47,302 	1,018 
		85333100	3,362 	47 
		85333900	2,478 	24 
		85334000	26,981 	648 
		85339000	811 	13 
		85340000	15,629 	20 
		85351000	375 	34 
		85352900	776,951 	27,652 
		85353000	12,121 	113 
		85354010	79,273 	3,305 
		85354020	724 	6 
		85359000	11,851 	548 
		85361010	80,532 	1,991 
		85361021	3,457 	10 
		85361029	949 	18 
		85362010	192,057 	3,635 
		85362090	42,625 	1,065 
		85363010	45,160 	326 
		85363090	12,615 	141 
		85364100	19,018 	419 
		85364910	474,289 	8,881 
		85364990	52,922 	1,261 
		85365010	35,418 	389 
		85365020	14,289 	186 
		85365050	1,688 	93 
		85365060	122,520 	1,181 
		85365070	11,063 	783 
		85365090	313,629 	4,848 
		85366100	87,669 	2,122 
		85366900	107,076 	2,293 
		85369000	183,005 	3,326 
		85381000	148,517 	9,109 
		85389000	397,655 	5,551 
		85391000	19,975 	955 
		85392100	356,431 	9,259 
		85392210	1,958 	193 
		85392290	24,332 	446 
		85392900	203,995 	5,892 
		85393110	6,002 	245 
		85393190	6,427 	502 
		85393900	9,537 	52 
		85399010	2,828 	10 
		85399090	1,484 	15 
		85401200	1,638 	7 
		85408900	535 	2 
		85411000	1,576 	11 
		85413000	440 	12 
		85414000	190,246 	17,084 
		85415000	747 	15 
		85419000	52,420 	9,374 
		85429000	7,946 	13 
		85447000	52,566 	6,687 
		85451100	2,315 	4 
